User_ID,Cluster_ID,tsne_x,tsne_y,pca_x,pca_y,Banned_Categories,Allowed_Categories,Age,Age_Group,Gender,Religion,Mental_Condition,Physical_Condition
0000745,1,12.1168785,-31.439219,20.915913,-40.028057,"['Self-Harm', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Sexuality']",69,young elderly,male,None,depression,visual impairment
0000746,4,-57.203762,-2.9275453,-47.289257,8.169235,"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",[],11,children,female,Buddhism,anxiety,intellectual disability
0000747,1,16.503164,-27.4706,16.169209,-39.278996,"['Self-Harm', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Sexuality']",77,elderly,female,None,anxiety,visual impairment
0000748,2,1.5001223,33.76668,22.122137,25.557957,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",24,young adults,female,Islam,natural disasters,hearing impairment
0000749,2,34.351437,23.091074,15.724283,-8.905983,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",50,middle-aged,male,Christianity,healthy,healthy
0000750,4,-69.23532,-6.476461,-63.147163,-18.11832,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",11,children,male,None,healthy,healthy
0000751,1,26.942137,-12.2426815,23.816534,-16.588863,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate']",74,young elderly,female,Christianity,depression,visual impairment
0000752,0,-8.825052,-43.04229,16.312037,-14.691851,[],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",54,middle-aged,female,None,healthy,healthy
0000753,1,37.47173,-15.460136,2.1670246,-29.95029,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate']",70,young elderly,male,Buddhism,anxiety,visual impairment
0000754,3,-23.608265,-3.9352918,-26.093508,5.964374,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Hate', 'Violence']",15,adolescents,male,None,depression,intellectual disability
0000755,3,-22.24347,19.267874,-7.296307,29.700832,"['Harassment', 'Propaganda', 'Sexuality']","['Hate', 'Self-Harm', 'Shocking', 'Violence']",18,adolescents,male,Islam,healthy,intellectual disability
0000756,1,19.61609,-26.117043,17.973953,-36.061787,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",68,young elderly,female,None,natural disasters,visual impairment
0000757,2,2.7976263,-8.643902,30.51937,-0.55149746,"['Harassment', 'Propaganda', 'Sexuality', 'Violence']","['Hate', 'Self-Harm', 'Shocking']",56,middle-aged,male,Christianity,sexual assault,healthy
0000758,2,33.921352,19.588053,16.04996,-14.389207,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",50,middle-aged,male,Christianity,healthy,visual impairment
0000759,4,-64.621574,-5.8764076,-65.15276,-25.882414,"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",[],9,children,male,None,healthy,intellectual disability
0000760,2,11.559002,4.3867607,18.266,18.576271,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",23,young adults,female,Buddhism,healthy,hearing impairment
0000761,0,-0.5053111,-22.45136,9.397168,4.441793,"['Propaganda', 'Violence']","['Harassment', 'Hate', 'Self-Harm', 'Sexuality', 'Shocking']",21,young adults,female,None,war,hearing impairment
0000762,0,1.3531688,-23.909697,22.581247,-13.028696,"['Propaganda', 'Violence']","['Harassment', 'Hate', 'Self-Harm', 'Sexuality', 'Shocking']",47,middle-aged,female,None,war,visual impairment
0000763,3,-7.03553,10.608354,-19.527212,29.4737,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Hate', 'Violence']",14,adolescents,female,Buddhism,anxiety,intellectual disability
0000764,2,8.481743,31.362082,17.66332,36.424767,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",23,young adults,female,Islam,healthy,healthy
0000765,2,22.033825,38.049797,30.220488,-1.4674141,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",58,middle-aged,male,Islam,anxiety,hearing impairment
0000766,4,-71.63686,-9.116802,-60.396503,-28.247097,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",9,children,male,None,natural disasters,healthy
0000767,4,-57.29515,-3.7321095,-45.533066,3.8870773,"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",[],9,children,female,Buddhism,depression,intellectual disability
0000768,3,-6.794744,8.385398,-8.396988,30.277203,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",16,adolescents,female,Buddhism,depression,visual impairment
0000769,2,21.624846,37.58684,31.819675,4.1467195,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",47,middle-aged,male,Islam,anxiety,visual impairment
0000770,2,16.924255,4.0558724,23.122309,18.865707,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",32,young adults,female,Christianity,depression,healthy
0000771,4,-70.14359,2.509989,-47.006737,-4.367507,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],12,children,male,Buddhism,healthy,hearing impairment
0000772,4,-66.491714,2.6074452,-48.969852,-1.6271628,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],11,children,male,Christianity,anxiety,healthy
0000773,4,-62.63663,-11.191087,-64.21683,-24.242336,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",5,children,female,None,healthy,healthy
0000774,3,-10.43693,1.203573,1.6854374,18.331858,"['Harassment', 'Propaganda', 'Sexuality', 'Violence']","['Hate', 'Self-Harm', 'Shocking']",18,adolescents,male,Buddhism,sexual assault,hearing impairment
0000775,2,1.8789253,34.56335,23.408747,27.547426,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",26,young adults,female,Islam,major accidents,visual impairment
0000776,0,-9.177069,-39.704845,18.508486,-20.040068,[],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",52,middle-aged,female,None,healthy,visual impairment
0000777,0,-6.168628,-44.101635,16.247698,-21.912703,[],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",44,middle-aged,male,None,healthy,healthy
0000778,2,28.839973,14.676104,30.652988,-8.74073,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",53,middle-aged,male,Christianity,major accidents,healthy
0000779,2,40.278553,18.758566,29.30385,-4.8344426,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",52,middle-aged,male,Buddhism,healthy,healthy
0000780,2,26.594997,15.577505,22.802855,-0.54539776,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",33,young adults,male,Christianity,major accidents,hearing impairment
0000781,2,20.46849,38.211536,33.348526,8.303666,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",51,middle-aged,male,Islam,depression,healthy
0000782,2,32.29859,17.465443,26.018257,-9.596174,"['Harassment', 'Propaganda', 'Sexuality']","['Hate', 'Self-Harm', 'Shocking', 'Violence']",59,middle-aged,male,Christianity,healthy,intellectual disability
0000783,3,-7.075268,15.40563,-14.470727,33.65311,"['Harassment', 'Propaganda', 'Sexuality']","['Hate', 'Self-Harm', 'Shocking', 'Violence']",17,adolescents,female,Christianity,healthy,intellectual disability
0000784,2,14.547349,0.83832556,22.607414,21.908857,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",25,young adults,female,Buddhism,depression,healthy
0000785,4,-69.635796,2.8367121,-46.46792,-4.7809324,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],12,children,male,Buddhism,healthy,visual impairment
0000786,2,18.639767,37.395332,25.40001,20.024088,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",31,young adults,male,Islam,anxiety,healthy
0000787,1,44.07778,-3.3046248,21.51689,-1.2784511,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Hate'],67,young elderly,female,Islam,anxiety,intellectual disability
0000788,3,-27.729568,-0.3445891,-19.1843,3.8690739,['Sexuality'],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Shocking', 'Violence']",19,adolescents,male,None,healthy,healthy
0000789,2,0.79153454,29.421736,-4.3471575,23.713577,"['Propaganda', 'Sexuality', 'Violence']","['Harassment', 'Hate', 'Self-Harm', 'Shocking']",20,young adults,female,Islam,war,hearing impairment
0000790,3,-18.973415,-7.866015,-30.768744,18.793573,"['Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Violence']",13,adolescents,female,None,depression,healthy
0000791,4,-64.85347,5.5736294,-48.604996,6.3270946,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],11,children,male,Islam,healthy,visual impairment
0000792,4,-56.191513,-3.3202305,-50.33162,1.7500116,"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",[],8,children,female,Buddhism,healthy,intellectual disability
0000793,0,-4.6521325,-41.301495,17.330389,-27.54318,[],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",41,middle-aged,male,None,healthy,hearing impairment
0000794,3,-23.828535,8.710414,-22.758682,18.84326,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",14,adolescents,male,Christianity,anxiety,hearing impairment
0000795,1,37.21318,-16.259193,-1.3306932,-18.911188,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate']",90,long-lived elderly,male,Buddhism,depression,visual impairment
0000796,3,-19.616858,-4.4047856,-18.498528,11.077098,['Sexuality'],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Shocking', 'Violence']",18,adolescents,female,None,healthy,hearing impairment
0000797,0,-3.0444388,-31.4014,20.630665,-26.272747,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",35,middle-aged,male,None,major accidents,hearing impairment
0000798,3,-10.076944,14.08629,-7.0014267,30.102842,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",18,adolescents,female,Buddhism,healthy,healthy
0000799,1,40.52283,-11.757949,29.474691,-17.400986,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate']",64,young elderly,male,Buddhism,depression,healthy
0000800,3,-23.893993,-6.890605,-11.625182,0.14410903,"['Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Violence']",18,adolescents,male,None,depression,hearing impairment
0000801,2,14.125405,8.954335,13.008445,23.98376,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",22,young adults,female,Christianity,healthy,healthy
0000802,4,-67.29493,-7.96827,-58.8561,-22.729233,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",11,children,male,None,healthy,visual impairment
0000803,1,36.81913,-7.758354,29.388544,-18.050863,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",65,young elderly,male,Christianity,war,healthy
0000804,2,17.08271,-2.6163015,30.632614,-1.3353488,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",59,middle-aged,female,Buddhism,depression,hearing impairment
0000805,0,-9.256279,-39.68543,19.083096,-17.872147,[],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",47,middle-aged,female,None,healthy,visual impairment
0000806,3,-24.29507,-5.4453754,-28.503006,7.9217863,"['Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Violence']",14,adolescents,male,None,depression,healthy
0000807,2,10.9155035,6.867345,21.5046,17.029514,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",31,young adults,female,Buddhism,healthy,healthy
0000808,3,-19.038174,-7.813184,-31.09723,18.548923,"['Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Violence']",13,adolescents,female,None,depression,healthy
0000809,4,-54.83904,2.9003882,-52.556797,-4.554053,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],10,children,female,Christianity,healthy,healthy
0000810,2,21.297514,7.513973,29.007801,1.5543492,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",52,middle-aged,female,Christianity,natural disasters,healthy
0000811,2,12.575556,1.0034609,20.279226,14.506499,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Hate', 'Violence']",32,young adults,female,Buddhism,anxiety,intellectual disability
0000812,3,-10.027284,12.055527,-10.05552,29.077003,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",17,adolescents,female,Buddhism,healthy,visual impairment
0000813,1,15.113488,-24.672436,10.627192,-29.865585,"['Harassment', 'Propaganda', 'Shocking', 'Violence']","['Hate', 'Self-Harm', 'Sexuality']",74,young elderly,female,None,healthy,intellectual disability
0000814,2,13.815063,-1.7371876,26.606577,7.829501,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",34,young adults,female,Buddhism,natural disasters,visual impairment
0000815,0,-4.686749,-32.652645,24.3994,-25.27314,"['Self-Harm', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Sexuality', 'Violence']",49,middle-aged,male,None,depression,visual impairment
0000816,2,33.51062,22.58871,27.034592,-8.378274,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",58,middle-aged,male,Christianity,healthy,healthy
0000817,1,21.853031,-9.082121,23.441612,-9.028567,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Hate'],64,young elderly,female,Buddhism,depression,intellectual disability
0000818,3,-24.005741,21.079077,-18.345617,37.315804,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",16,adolescents,male,Islam,healthy,healthy
0000819,2,4.7072453,35.09251,21.778046,34.783417,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",25,young adults,female,Islam,anxiety,healthy
0000820,2,6.2806344,31.425566,18.059578,32.877525,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",22,young adults,female,Islam,healthy,visual impairment
0000821,4,-56.360176,0.0665382,-43.420227,6.4845796,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],12,children,female,Christianity,natural disasters,visual impairment
0000822,2,3.9465013,33.910645,17.727345,31.053736,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Hate', 'Violence']",26,young adults,female,Islam,anxiety,intellectual disability
0000823,2,11.763987,2.6765141,20.770287,15.406538,"['Harassment', 'Propaganda', 'Sexuality']","['Hate', 'Self-Harm', 'Shocking', 'Violence']",33,young adults,female,Buddhism,healthy,intellectual disability
0000824,1,34.714848,-8.32305,24.216072,-27.879538,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",68,young elderly,male,Christianity,healthy,hearing impairment
0000825,2,16.15925,-2.030519,32.310997,6.4234695,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",52,middle-aged,female,Buddhism,depression,healthy
0000826,2,6.4639406,38.407253,20.2151,15.163347,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",50,middle-aged,female,Islam,anxiety,healthy
0000827,3,-8.210622,17.739338,-10.033085,31.658056,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",18,adolescents,female,Christianity,healthy,healthy
0000828,0,-1.2609885,-31.877342,23.455551,-22.892588,"['Propaganda', 'Violence']","['Harassment', 'Hate', 'Self-Harm', 'Sexuality', 'Shocking']",42,middle-aged,male,None,war,visual impairment
0000829,1,39.882668,-0.21505056,23.779503,-12.513183,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Hate'],71,young elderly,male,Islam,depression,intellectual disability
0000830,2,33.11896,20.603271,27.703028,-13.991731,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",58,middle-aged,male,Christianity,healthy,hearing impairment
0000831,2,36.276432,11.95931,20.237518,10.294347,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",23,young adults,male,Buddhism,anxiety,healthy
0000832,0,-0.0072322222,-33.91347,18.731905,-21.958048,"['Harassment', 'Propaganda', 'Shocking', 'Violence']","['Hate', 'Self-Harm', 'Sexuality']",43,middle-aged,male,None,natural disasters,intellectual disability
0000833,4,-54.971832,2.1513882,-55.530968,2.4382885,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],9,children,female,Christianity,healthy,healthy
0000834,1,26.409428,-11.113216,24.263353,-14.840842,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",64,young elderly,female,Christianity,major accidents,hearing impairment
0000835,2,11.054343,8.500112,28.233463,5.518314,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",54,middle-aged,female,Buddhism,healthy,healthy
0000836,4,-63.483486,-5.408249,-61.52946,-25.316868,"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",[],9,children,male,None,anxiety,intellectual disability
0000837,3,-27.798973,-3.400413,-30.948248,2.5502279,['Sexuality'],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Shocking', 'Violence']",16,adolescents,male,None,healthy,hearing impairment
0000838,2,29.053082,22.03819,18.628996,6.289411,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",26,young adults,male,Christianity,healthy,hearing impairment
0000839,3,-2.7975667,11.944665,-0.9405661,31.833614,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",19,adolescents,female,Christianity,depression,healthy
0000840,1,43.54748,-6.0262747,26.551884,-9.115949,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",81,elderly,female,Islam,war,visual impairment
0000841,2,9.99024,32.68142,26.730654,23.379845,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",36,middle-aged,female,Islam,healthy,healthy
0000842,0,0.5967388,-25.494146,20.473307,-17.157959,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",42,middle-aged,female,None,major accidents,visual impairment
0000843,0,-1.358143,-26.174633,21.923267,-10.663366,"['Self-Harm', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Sexuality', 'Violence']",37,middle-aged,female,None,depression,hearing impairment
0000844,2,16.389473,4.0671115,18.310001,24.813784,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",23,young adults,female,Christianity,depression,healthy
0000845,1,11.737127,-31.628355,21.940857,-33.290134,"['Self-Harm', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Sexuality']",63,young elderly,male,None,depression,healthy
0000846,1,12.62782,-34.14906,13.711592,-35.01159,"['Harassment', 'Propaganda', 'Shocking', 'Violence']","['Hate', 'Self-Harm', 'Sexuality']",63,young elderly,male,None,healthy,intellectual disability
0000847,4,-65.85718,-16.607813,-64.726974,-43.23192,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",3,infants & toddlers,male,None,healthy,healthy
0000848,2,17.641338,40.60731,25.85703,12.27994,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",29,young adults,male,Islam,natural disasters,visual impairment
0000849,4,-59.645527,-12.697666,-56.21508,-19.320139,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",9,children,female,None,natural disasters,hearing impairment
0000850,2,30.34715,13.223248,30.355057,-1.30334,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",46,middle-aged,male,Christianity,depression,healthy
0000851,1,16.202873,-37.02077,17.40845,-43.853756,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",71,young elderly,male,None,natural disasters,healthy
0000852,1,17.573305,-23.270473,-15.593148,-36.800926,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",70,young elderly,female,None,healthy,healthy
0000853,4,-64.82834,-5.149613,-61.607513,-20.036745,"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",[],11,children,male,None,healthy,intellectual disability
0000854,4,-13.842752,-25.847824,-30.120752,-19.68406,"['Harassment', 'Propaganda', 'Self-Harm', 'Shocking']","['Hate', 'Sexuality', 'Violence']",30,young adults,male,None,anxiety,intellectual disability
0000855,0,-5.1103625,-43.98292,17.875965,-27.390612,[],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",57,middle-aged,male,None,healthy,healthy
0000856,2,40.986706,15.546609,31.839777,-9.903109,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",47,middle-aged,male,Buddhism,healthy,visual impairment
0000857,3,-15.939961,-6.058397,-28.531702,12.946636,"['Harassment', 'Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Self-Harm']",14,adolescents,female,None,major accidents,intellectual disability
0000858,0,-11.059001,-43.501915,7.9694986,1.0339595,[],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",27,young adults,female,None,healthy,healthy
0000859,2,2.8818355,-2.8909614,27.217318,19.39222,"['Harassment', 'Propaganda', 'Sexuality', 'Violence']","['Hate', 'Self-Harm', 'Shocking']",54,middle-aged,female,Islam,sexual assault,intellectual disability
0000860,4,-58.398544,-9.646499,-55.018425,-7.31182,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",12,children,female,None,healthy,hearing impairment
0000861,1,18.996479,-32.98454,12.133127,-51.792377,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",94,long-lived elderly,male,None,healthy,hearing impairment
0000862,4,-60.855404,-10.9910755,-59.140736,-21.650698,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",7,children,female,None,healthy,visual impairment
0000863,2,0.056875017,30.153175,-4.215638,27.655584,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",20,young adults,female,Islam,anxiety,healthy
0000864,3,-25.001627,-5.1757345,-37.37221,4.8909955,"['Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Violence']",13,adolescents,male,None,anxiety,healthy
0000865,0,-0.60612607,-36.480522,16.290539,-21.439327,"['Harassment', 'Propaganda']","['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",45,middle-aged,male,None,healthy,intellectual disability
0000866,4,-58.83088,4.3372755,-46.814476,10.702524,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],8,children,female,Islam,healthy,visual impairment
0000867,2,16.131336,-2.0159934,32.228992,7.321746,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",52,middle-aged,female,Buddhism,depression,healthy
0000868,0,-9.056994,-42.818,16.633047,-15.616842,[],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",55,middle-aged,female,None,healthy,healthy
0000869,2,38.580704,16.343817,23.55944,0.972408,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",32,young adults,male,Buddhism,healthy,hearing impairment
0000870,3,-5.3965464,29.487085,-1.1965387,38.007168,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",18,adolescents,female,Islam,depression,hearing impairment
0000871,2,5.5104227,-4.816731,26.048485,22.703924,"['Harassment', 'Propaganda', 'Sexuality', 'Violence']","['Hate', 'Self-Harm', 'Shocking']",29,young adults,female,Buddhism,sexual assault,healthy
0000872,3,-22.320108,19.452377,-7.7546782,30.538668,"['Harassment', 'Propaganda', 'Sexuality']","['Hate', 'Self-Harm', 'Shocking', 'Violence']",18,adolescents,male,Islam,healthy,intellectual disability
0000873,2,20.368706,34.462013,25.137846,13.733205,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",34,young adults,male,Islam,healthy,visual impairment
0000874,4,-71.40806,-11.166588,-55.546257,-21.874447,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",9,children,male,None,depression,healthy
0000875,4,-58.418194,-2.7135751,-44.564568,9.830933,"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",[],11,children,female,Christianity,depression,intellectual disability
0000876,2,10.341671,33.365547,27.506685,21.153223,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",43,middle-aged,female,Islam,healthy,healthy
0000877,3,-7.9489074,9.702956,-18.406208,32.634644,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",14,adolescents,female,Buddhism,anxiety,healthy
0000878,1,15.110356,-24.674818,11.771277,-29.48987,"['Harassment', 'Propaganda', 'Shocking', 'Violence']","['Hate', 'Self-Harm', 'Sexuality']",72,young elderly,female,None,healthy,intellectual disability
0000879,0,-9.179376,-29.774147,10.7618,-11.231534,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",24,young adults,male,None,natural disasters,healthy
